id,name,latitude,longitude,address_line_1,address_line_2,city,state,postal_code,country,phone,website,email,description
118251676,CK Beauty Bar,38.93756380,-89.93591474,1411 Biscay Drive,,Edwardsville,IL,62025,,(618) 866-5207,http://www.ckbeautybarspa.com/,,
118253306,Clarity Health & Aesthetics,39.24564300,-94.64915507,"8350 N St Clair Ave, Suite 220",,Kansas City,MO,64151,,(816) 203-1431,http://claritydpc.com,,
118251842,Clarity Spa,40.58816650,-73.66761207,"120 W Park Ave, suite 307",,Long Beach,NY,11561,,(516) 543-7793,,,
118253456,Claytor Noone Plastic Surgery,40.01863656,-75.31989123,135 s bryn mawr ave,,bryn mawr,PA,19010,,(610) 527-4833,http://www.cnplasticsurgery.com,,
118253375,Claytor Plastic Surgery,40.01866500,-75.31991500,"135 S BRYN MAWR AVE, SUITE 300",,Bryn Mawr,PA,19010,,(610) 527-4833,http://www.cnplasticsurgery.com,,
118253290,Claytor Plastic Surgery,40.01865566,-75.32012340,135 S Bryn Mawr Ave Suite 300,,Bryn Mawr,PA,19010,,(610) 527-4833,http://www.cnplasticsurgery.com,,
118252217,Clean Slate Aesthetics,29.50909800,-95.18853100,105 w parkwood ave suite 105,,friendswood,TX,77546,,(281) 889-2735,http://Cleanslateesthetics.net,,
118252540,Cleanse Face & Body Bar,33.33454615,-111.78441831,"235 E. Warner Road, 106",,Gilbert,AZ,85296,,(480) 420-3977,http://www.cleansefaceandbody.com,,
118253422,Clear Skin Solution Studio,41.71648000,-72.76593700,1600 SE RD suite 14,,Farmington,CT,06032,,(860) 259-8572,,,
118253556,Clearskin Institute of Laser Aesthetics,33.49054100,-112.07427000,3636 N. Central Ave. 700,,Phoenix,AZ,85012,,(602) 274-8254,http://www.clearskininstitute.com,,
118252411,Clementine Skin Bar,33.39505471,-111.72121830,5114 E Southern Ave Suite 123,,Mesa,AZ,85205,,,http://www.clementineskinbar.com,,
118252349,Clinic Concierge,32.71618700,-97.35982800,2966 Park Hill Dr,,Fort Worth,TX,76109,,(817) 697-1401,http://www.clinicconcierge.com,,
118252204,Clinic Ellena Aesthetics,44.98459500,-93.25532100,125 SE Main St Suite 235,,Minneapolis,MN,55414,,(952) 500-0577,http://www.ellenaaesthetics.com/,,
118251468,Clinica Ideal Harwin,29.71714869,-95.51461565,7447 harwin dr suite 145,,houston,TX,77036,,(832) 582-4040,http://myidealclinic.com/,,
118250840,Cloud28 Aesthetics,31.75725203,-106.35151742,"10201 Gateway Blvd. West, Suite #330",,El Paso,TX,79925,,(915) 503-8432,http://instagram.com/cloud28aesthetics?igshid=YmMyMTA2M2Y=,,
118250904,Clover Skin,40.33556609,-111.71341830,"135 S State St., Suite 19",,Lindon,UT,84042,,(801) 471-0782,http://cloverskinbar.com,,
118251784,Coast Aesthetics,30.41384983,-88.81831455,1801 Government Street Suite C,,Ocean Springs,MS,39564,,(228) 200-6869,http://Www.coastaesthetics.net,,
118251383,Coastal Aesthetics,34.22225607,-77.82351275,1904 Eastwood Rd. Suite 105,,Wilmington,NC,28403,,(910) 679-5027,http://www.coastalaestheticsilm.com,,
118252912,Coastal Aesthetics,48.50887948,-122.61292009,"1610 Commercial Ave, Suite A",,Anacortes,WA,98221,,(360) 340-9282,http://www.coastalaestheticsanacortes.com,,
118252758,Coastal Care Partners,31.94035233,-81.05213280,4 Skidaway Village Walk #B,,avannah,GA,31411,,(912) 598-6312,http://www.coastalcarepartners.com,,
118253584,Coastal Glo Skin Clinic,27.70127800,-97.37441597,5525 S Staples St Suite E1 Office 7,,Corpus Christi,TX,78411,,(361) 273-5005,http://Coastalglo.net,,
118251497,Coastal Glow Skin Clinic,42.24346921,-71.17251166,"91 Eastern Ave., Ste. 20",,Dedham,MA,02026,,(339) 298-7840,http://www.coastalglowskinclinic.com,,
118251073,Coastal Ketamine and Aesthetics,32.80025374,-80.01261311,1700 Ashley River Rd Suite B,,Charleston,SC,29407,,(843) 324-6726,http://www.charlestonaesthetics.com,,
118252260,Coastal Skin Aesthetics,30.26981496,-87.59335144,3099 Loop Rd,,Orange Beach,AL,36561,,(251) 271-5859,http://coastalskinco.com,,
118251364,"Coastal Thyme Holistic Skin + Wellness Clinic: Dr. Ashley Dumont, ND",43.07947058,-70.75901159,208 Market St. #23,,Portsmouth,NH,03801,,(603) 957-2725,http://coastalthymeskin.com,,
118253698,Coberly Plastic Surgery,27.93885600,-82.48870500,"508 S. Habana Ave., Suite 180",,Tampa,FL,33609,,(813) 448-6550,http://www.drcoberly.com,,
118251314,Cohn Plastic Surgery,33.43454779,-86.73351421,3127 Blue Lake Drive,,Birmingham,AL,35243,,(205) 590-9900,http://cohnplasticsurgery.com,,
118252937,Commonwealth Dermatology,42.26686925,-71.79661176,100 Martin Luther King Jr. Blvd suite 200,,Worcester,MA,01608,,,http://cwdermworcester.com,,
118251902,Complete Clinics,42.38516944,-87.94211441,"1800 Nations Drive, Suite 112",,Gurnee,IL,60031,,(877) 547-6567,http://www.completeclinics.com/,,
118250788,Complete Laser Clinic,35.70225849,-81.28511332,2537 US Hwy 70 SE,,Hickory,NC,28602,,(828) 652-0047,http://www.completelaserclinic.com,,
118252927,COMPLEXION MED SPA,42.53066968,-83.35931366,7423 Orchard Lake Rd,,West Bloomfield,MI,48322,,(248) 737-6912,http://Www.complexionspa.com,,
118251096,Complexion Med Spa & Aesthetics,34.70095685,-76.74012573,201 W. Fort Macon Rd,,Atlantic Beach,NC,28512,,(252) 773-0841,http://www.atlanticbeachmedspa.com,,
118251942,Complexions Aesthetics and Permanent Cosmetics,30.30075900,-93.20193200,"407 Sam Houston Jones Parkway, Suite E",,Lake Charles,LA,70611,,(337) 905-1441,http://Complexionsmb.com,,
118253464,Complexions Esthetics & Permanent Cosmetics,30.30075900,-93.20193200,407 Sam Houston Jones Pkwy Suite E,,Lake Charles,LA,70611,,(337) 905-1441,http://www.complexionsmb.com,,
118252107,Composure Aesthetics,33.21231800,-97.13054700,220 E. Sycamore St.,,Denton,TX,76201,,(940) 383-4400,http://www.composuredfw.com,,
118252462,Confidence by Mariah Ashlen,29.60764851,-98.50561614,946 N Loop 1604 W. Suite 114,,San Antonio,TX,78232,,(443) 351-4995,http://confidencebyma.com,,
118253387,Confidence Olathe Med Spa,38.90769000,-94.77859400,"2235 E Kansas City Rd, Suite 3",,Olathe,KS,66061,,(913) 890-3601,http://confidence-kc.com,,
118251050,"Confident Skin Aesthetics, LLC",34.99075733,-114.59841878,5717 Highway 95 Suite 2,,Fort Mohave,AZ,86426,,(702) 721-5891,http://www.confidentskinaesthetics.com,,
118252624,Consa Regenerative Medicine,43.46218171,-88.92632815,213 Hawk Road,,Beaver Dam,WI,53916,,(847) 291-4999,http://www.consarx.com,,
118251759,Constantine Cosmetic Surgery,40.64155800,-111.88284900,5929 Fashion Blvd,,Murray,UT,84107,,(801) 261-3637,http://www.constantinecosmeticsurgery.com/,,
118252093,Copper View Eye Care and Aesthetics,40.53743700,-112.02220000,5474 West Daybreak Pkway Suite G3,,South Jordan,UT,84009,,(801) 923-3935,http://ooppervieweyecare.com/,,
118252710,"Cora Esthetics, LLC",33.53451200,-101.94163200,"5820 66th St, Suite 400",,Lubbock,TX,79424,,(214) 729-6036,http://coraesthetics.glossgenius.com,,
118252931,Core Aesthetics,26.40394326,-81.80771340,23106 Fashion Drive,,Estero,FL,33928,,(239) 503-9216,http://www.coreaestheticsspa.com,,
118252357,Corner Stone Spa Salon,42.91737032,-89.22021462,213 S. Division St.,,Stoughton,WI,53589,,(608) 873-5542,http://www.cornerstonespaandsalon.com,,
118252110,Corrective Skin Christy,40.36369000,-111.96536200,4095 E Pony Express Pkwy Ste 12,,Eagle mountain,UT,84005,,(920) 716-0890,http://Www.correctiveskinchristy.com,,
118251366,Corrective Skin Christy,40.36376613,-111.96531834,4095 E Pony Express PKWY Suite 12 Room 12,,Eagle Mountain,UT,84045,,(920) 716-0890,http://www.correctiveskinchristy.com,,
118253080,Cosmetic Enhancement Center of New England,43.65417152,-70.31901152,1945 Congress St. Building C,,Portland,ME,04102,,(207) 560-8630,http://cecofne.com,,
118253349,Cosmetic Skin & Laser Center - Ann Arbor,42.24451300,-83.74721800,"315 E Eisenhower Pkwy, #8",,Ann Arbor,MI,48108,,(734) 794-3786,http://www.cslcbeauty.com,,
118253353,Cosmetic Skin & Laser Center - Bloomfield Hills,42.58466698,-83.24535136,40646 Woodward Ave.,,Bloomfield Hills,MI,48304,,(248) 855-1004,http://www.cslcbeauty.com,,
118253350,Cosmetic Skin & Laser Center - Chelsea,42.29844300,-84.02910200,"1620 Commerce Park Dr., Suite 100",,Chelsea,MI,48118,,(734) 475-2921,http://www.cslcbeauty.com,,
118253347,Cosmetic Skin & Laser Center - Downtown Naples,26.14898700,-81.79807700,"700 2nd Avenue N, Suite 205",,Naples,FL,34102,,(239) 367-7353,http://www.cslcbeauty.com,,
118253360,Cosmetic Skin & Laser Center - East Lansing,42.72875000,-84.46173000,1504 E Grand River Ave. Suite 202,,East Lansing,MI,48823,,(231) 347-7395,http://www.cslcbeauty.com,,
118253354,Cosmetic Skin & Laser Center - Fenton,42.79415701,-83.70662137,116 Mill St.,,Fenton,MI,48430,,(810) 701-8088,http://www.cslcbeauty.com,,
118253356,Cosmetic Skin & Laser Center - Hobe Sound,27.06035443,-80.12951131,11810 SE Dixie Hwy,,Hobe Sound,FL,33455,,(561) 290-2656,http://www.cslcbeauty.com,,
118253459,Cosmetic Skin & Laser Center - Lake Mary,32.96014540,-96.70925158,964 International Pkwy. #1620,,Lake Mary,FL,32746,,(407) 636-7539,http://www.cslcbeauty.com,,
118253348,Cosmetic Skin & Laser Center - North Naples,26.27305430,-81.68261134,"8855 Immokalee Rd., #11",,Naples,FL,34120,,(239) 302-3540,http://www.cslcbeauty.com,,
118253357,Cosmetic Skin & Laser Center - Palm Beach,26.70530200,-80.04012500,"340 Royal Palm Way, Suite 101",,Palm Beach,FL,33480,,(561) 290-2656,http://www.cslcbeauty.com,,
118253148,Cosmetic Skin & Laser Center - Petoskey,45.37474341,-84.96213920,116 W. Mitchell St.,,Petoskey,MI,49770,,(231) 347-7395,http://cslcbeauty.com,,
118253346,Cosmetic Skin & Laser Center - Traverse City,44.76272800,-85.64567200,3529 W. Front St.,,Traverse City,MI,49684,,(231) 347-7395,http://www.cslcbeauty.com,,
118253359,Cosmetic Skin & Laser Center - Vero Beach,27.65119800,-80.35745500,3111 Cardinal Dr. Suite SE,,Vero Beach,FL,32963,,(239) 367-7353,http://www.cslcbeauty.com,,
118253358,Cosmetic Skin & Laser Center - Wellington,26.64977800,-80.24159100,"12300 S Shore Blvd, Suite #101",,Wellington,FL,33414,,(561) 290-2656,http://www.cslcbeauty.com,,
118253352,Cosmetic Skin & Laser Center - Winter Park,28.60994469,-81.36341133,2105 N Park Ave.,,Winter Park,FL,32789,,(347) 636-7539,http://www.cslcbeauty.com,,
118252503,Cosmetic Surgery Affiliates,35.53649800,-97.54824600,2100 NW 63rd st,,Oklahoma City,OK,73116,,(405) 842-6677,http://csaok.com,,
118252504,Cosmetic Surgical Arts,35.59585832,-97.58721599,12324 Saint AndrewÕs Dr,,Oklahoma City,OK,73120,,(405) 607-1333,http://cosmeticsurgicalartsokc.com,,
118253209,Cosmic Glow Aesthetics,40.28366000,-76.65412559,203 W Caracas Ave. Suite 202,,Hershey,PA,17033,,(717) 580-5866,http://www.cosmicglowaesthetics.com,,
118251701,Courtney Peabody Aesthetics,47.89747848,-97.05671590,3610 S Washington St,,Grand Forks,ND,58201,,(701) 203-2060,http://courtneypeabodyaesthetics.com/,,
118251667,Courtney Peabody Aesthetics,47.89747848,-97.05671590,3610 S Washington Street,,Grand Forks,ND,58201,,,http://www.courtneypeabodyaesthetics.com,,
118251959,Courtney Taylor Esthetics,37.72426181,-97.44531597,2243 N Tyler Rd Suite 521,,Wichita,KS,67205,,(316) 300-6722,,,
118251831,Couture Med Spa,42.78977011,-71.51591172,449 Amherst St. Suite 3,,Nashua,NH,03063,,,http://couturemedspa.com,,
118253766,Couture Med Spa,37.27604490,-76.74165911,4640 Monticello Avenue #9B,,Williamsburg,VA,23188,,(757) 974-8773,http://www.couturemedspa.com,,
118251225,Couture Med Spa - Lake Mary,28.78184716,-81.35691333,1109 International Parkway #1651,,Lake Mary,FL,32746,,(407) 917-5151,http://www.couturemedspa.com,,
118251223,Couture Med Spa - Ocoee,28.55024678,-81.54141336,10956 W. Colonial Drive,,Ocoee,FL,34761,,(407) 452-5545,http://couturemedspa.com,,
118251224,Couture Med Spa - Oviedo,28.65194694,-81.20631330,21 Alafaya Woods Blvd,,Oviedo,FL,32765,,(407) 898-5788,http://www.couturemedspa.com,,
118251222,Couture Med Spa - Winter Park,28.58894684,-81.36113330,"1155 N. Orange Avenue, Unit 2",,Winter Park,FL,32789,,(407) 907-6300,http://www.couturemedspa.com,,
118253756,Covet Beauty Skin,48.41238730,-114.33639426,525 Railway Street Unit 104,,Whitefish,MT,59937,,(406) 730-2627,http://covetbeautyskin.com/,,
118253771,CPG Plastic Surgery,40.32220070,-78.92089144,1 Tech Park Drive Suite 1200,,Johnstown,PA,15901,,(814) 534-6750,,,
118251114,Crantford Costa Skin Clinic,32.78355371,-79.94361310,247 Calhoun St.,,Charleston,SC,29401,,(843) 722-5904,http://www.ccplastics.com,,
118252441,Crave Medical Spa,32.72555362,-97.38821596,3550 Hulen St,,Fort Worth,TX,76107,,(817) 727-9260,http://Www.cravemedicalspa.com,,
118252741,Cream Skin Studio,38.91506376,-77.23291265,"8320 Old Courthouse Road, Suite 401",,Vienna,VA,22182,,(703) 947-9146,http://www.creamskinstudio.com,,
118250964,CREOLE CONTOUR AESTHETICS BY CMWH,30.01296900,-95.60781400,17138 NORTH ELDRIDGE PKWY SUITE D,,TOMBALL,TX,77375,,,,,
118251486,Crispin Plastic Surgery,33.91035556,-84.35021382,5673 Peachtree Dunwoody Rd Suite 100A,,Atlanta,GA,30342,,(404) 257-0064,http://www.crispinplasticsurgery.com/,,
118251099,Crosby Skin Studio,48.01486787,-122.45432006,2920 Hi Crest Rd,,Langley,WA,98260,,(360) 632-6149,,,
118252837,CRU Medical Aesthethics Atelier,32.43611100,-81.76933300,420 Gentilly Place Unit A,,Statesboro,GA,30458,,,http://crustatesboro.com,,
118253318,Cruzin Dental,26.61643609,-81.67613382,3003 Lee Blvd,,Lehigh Acres,FL,33971,,(239) 369-0019,http://www.cruzindental.com,,
118250864,Crystal Clear Skin & Beauty,34.08375584,-118.37519395,8469 Melrose Place,,West Hollywood,CA,90069,,(310) 962-5595,http://www.crystalclearskinandbeauty.com,,
118251644,Cucumber & Mint,33.48643100,-82.03087000,469 B Highland Ave,,Augusta,GA,30904,,(706) 733-4546,http://www.cucumberandmint.com,,
118251086,Cultura Beauty Esthetics,36.10825916,-115.11871886,4472 S Eastern Ave,,Las Vegas,NV,89119,,(619) 727-0838,http://culturabeautyesthetics.glossgenius.com/,,
118250699,Cunningham Clinic,39.70406505,-104.94111719,695 S Colorado Blvd STE 160,,Denver,CO,80246,,(720) 650-4550,http://www.cunninghamclinic.com,,
118253601,Cupid Lips,34.09176559,-118.38071194,8648 West Sunset Blvd,,West Hollywood,CA,90069,,(424) 667-0036,http://www.cupid-lips.com,,
118252592,CW Esthetics,31.80785211,-106.51071745,"4855 North Mesa Street, STE 103",,El Paso,TX,79912,,(435) 668-0319,http://cw-esthetics.com,,
118252541,Cypress Physicians Associates,30.09054930,-95.44891564,2255 East Mossy RD Suite 680,,Spring,TX,77389,,(281) 537-0300,http://cypresspa.com,,
118252526,D-Essence Wellness,41.45476792,-74.05541213,"871 Blooming Grove Turnpike, suite 102",,New York,NY,12586,,(845) 282-6437,http://Dessencenewellness.com,,
118251680,D.Skin.Loft,40.90686702,-73.29681201,3 North Field Dr,,Northport,NY,11768,,(631) 741-5985,,,
118253511,Daelyn Maree Beauty LLC,39.33635900,-85.49455300,727 west main street,,Greensburg,IN,47240,,(812) 614-7631,http://daelynmareebeauty.com,,
118252178,Daelyn Maree Beauty LLC,39.33635900,-85.49455300,727 West Main Street,,Greensburg,IN,47240,,(812) 614-7631,http://www.facebook.com/daelynmareebeauty,,
118251756,Dahl House Aesthetics,47.49037781,-111.32631824,500 Country Club Blvd,,Great Falls,MT,59404,,(406) 454-9450,http://dahlhouseaesthetics.com/,,
118252027,Dallas Family Medical Aesthetics,32.98205100,-96.82959200,"16901 Dallas Parkway, Suite 208",,Addison,TX,75001,,(972) 248-2020,http://dallasfamilymedical.com/,,
118252696,Danielle Graham Esthetics,35.89444400,-80.56153400,82 Court Square,,Mocksville,NC,27028,,(336) 753-8088,http://www.daniellegrahamesthetics.com,,
118252291,Dash of Fab Med Spa,33.50945490,-112.01801835,2929 E. Camleback Rd suite 114,,Phoenix,AZ,85016,,(602) 361-1209,http://www.dashoffabmedspa.com,,
118253098,Dawn of Life Aesthetics & Wellness Med Spa,37.29356110,-89.57114675,3203 Blattner Dr. #2,,Cape Girardeau,MO,63703,,(573) 803-1884,http://dawnoflifemedspa.com,,
118253126,DazzleMe Skin and Body,34.10965589,-118.19201936,5720 N Figueroa Street,,Los Angeles,CA,90042,,(213) 451-8010,http://dazzlemeskin.com,,
118252449,DCW Aesthetics,41.72666837,-112.16721838,300 West 1400 South,,Garland,UT,84312,,,http://drdouglaswalker.com,,
118251239,De la Belle Wellness & Spa,35.13235756,-89.95901474,3086 Poplar Ave,,Memphis,TN,38111,,(901) 433-9024,http://Delabelle.net,,
118252897,De La Cruz Plastic Surgery,29.87984896,-95.63341567,15016 fm 529 w,,houston,TX,77095,,(832) 776-1134,http://www.delacruzplasticsurgery.com,,
118251777,De Sanchez Med Spa,26.21709600,-98.23302700,1308 N 15th ST,,MCALLEN,TX,78501,,(956) 682-1306,http://www.desanchez.com/,,
118251143,Defining withing Ink & Esthetics,44.93957363,-123.04032016,"198 Commercial St. SE Suite, 160",,Salem,OR,97301,,(971) 719-2388,http://definingwithin.com,,
118253099,Dellay Aging,38.50566309,-90.63014849,300 W. 4th St C,,Eureka,MO,63025,,(636) 579-4800,http://dellayaging.com,,
118251187,Delray Dermatology,26.45274334,-80.06711312,550 SE 6th Ave,,Delray Beach,FL,33483,,,http://delrayskin.com,,
118251102,Deosoli Beauty,33.31075458,-111.74151831,"2268 E Williams Field Rd, #105",,Gilbert,AZ,85295,,(480) 274-9945,http://www.deosoli.com,,
118250981,Derma Beauty Aesthetics,33.67800500,-117.87559900,"3140 Red Hill Avenue, Suite 170",,Costa Mesa,CA,92626,,,http://www.dermabeautystore.com,,
118252542,Derma Laser Medspa,34.13715593,-84.17191379,979 Peachtreee Pkwy B,,Cumming,GA,30041,,,http://www.dermalasermedspa.com,,
118252123,Derma MediQ,32.53225330,-92.09391509,1705 Lamy Lane,,Monroe,LA,71201,,(318) 807-1060,,,
118250774,Dermaculture Skin & Spa,34.24805611,-85.16821395,203 Glenn Milner Blvd,,Rome,GA,30161,,(706) 290-3979,http://www.dermacultureskinandspa.com/,,
118253488,Dermage Aesthetic Studio,45.65839748,-122.54269201,5027 NE 126th Ave,,Vancouver,WA,98682,,,,,
118253538,Dermagnify,30.21331800,-81.37867000,"100 Executive Way, Suite 114",,Ponte Vedra Beach,FL,32082,,(904) 842-3632,http://www.dermagnify.com,,
118252016,Dermalase Medical Spa Ocala,29.14076000,-82.18976200,"4414 SW College Road, #1470",,Ocala,FL,34471,,(352) 240-3699,http://dermalasemedicalspa.com/,,
118252444,Dermani Med Spa,32.57295337,-97.11771591,620 US Hwy 287 N Frontage Rd #106,,Mansfield,TX,76063,,(817) 225-2328,http://Www.dermanimedspa.com,,
118251242,Dermani Med Spa Buckhead (Atlanta),33.83375543,-84.38431383,2900 Peachtree Road NW Suite 111,,Atlanta,GA,30305,,(770) 212-2242,http://www.dermanimedspa.com,,
118251245,Dermani Med Spa Buford,34.06955820,-83.98513760,3310 Buford Drive NE Suite 33,,Buford,GA,30519,,(770) 212-2242,http://www.dermanimedspa.com,,
118251247,Dermani Med Spa Johns Creek,34.06725582,-84.16913790,11720 Medlock Bridge Road Suite 140,,Johns Creek,GA,30097,,(770) 212-2242,http://www.dermanimedspa.com,,
118251244,Dermani Med Spa Sandy Springs,33.91785557,-84.38161383,5950 Roswell Road,,Sandy Springs,GA,30328,,(770) 212-2242,http://www.dermanimedspa.com,,
118251243,Dermani Med Spa Vinings,33.86545549,-84.46681384,4300 Paces Ferry Road Suite 245,,Atlanta,GA,30339,,(770) 212-2242,http://www.dermanimedspa.com,,
118251381,Dermani Medspa,30.13334494,-95.23441156,21383 Valley Ranch Boulevard,,New Caney,TX,77353,,(281) 888-0245,http://dermanimedspa.com/valley-ranch-new-caney-tx/,,
118252081,Dermani Medspa,40.07679600,-75.68972000,510 Simpson Drive,,Chester Springs,PA,19425,,(609) 923-6322,,,
118251876,Dermani MedSpa,26.54874350,-81.80781340,8911 Daniels Parkway Suite 6,,Fort Myers,FL,33912,,,http://dermanimedspa.com,,
118253694,Dermani Medspa Ballantyne,35.03061775,-80.85227461,16045 Lancaster Hwy Suite E,,Charlotte,NC,28277,,(704) 749-0440,http://dermanimedspa.com,,
118251816,Dermani Medspa Dallas,32.90853917,-96.80541586,11661 Preston Rd. Suite 210,,Dallas,TX,75230,,(214) 751-6742,http://Dermanimedspa.com,,
118251522,dermani MEDSPA Duluth,33.99965570,-84.09321378,6603 Sugarloaf Pkwy Suite 108,,Duluth,GA,30097,,(678) 271-6858,http://dermanimedspa.com/duluth/,,
118251334,Dermani Medspa Dunwoody,33.92207300,-84.31673100,4512 Chamblee Dunwoody Rd,,Dunwoody,GA,30338,,(770) 679-3284,http://dermanimedspa.com/dunwoody/,,
118251523,dermani MEDSPA East Cobb,33.97695567,-84.41901383,1205 Johnson Ferry Rd Suite 129,,Marietta,GA,30068,,(404) 282-7154,http://dermanimedspa.com/east-cobb-marietta-ga/,,
118253504,dermani MEDSPA Granger,41.72006835,-86.17014118,"605 E University Dr, Suite B",,Granger,IN,46530,,(574) 521-1355,http://dermanimedspa.com/granger,,
118252020,dermani Medspa of Granger,41.72006835,-86.17014118,"605 E University Dr, Suite B",,Granger,IN,46530,,(574) 521-1355,http://www.dermanimedspa.com/granger,,
118251335,Dermani Medspa Park Ridge,42.01850500,-87.84339500,535B Busse Hwy,,Park Ridge,IL,60068,,(847) 906-8536,http://dermanimedspa.com/park-ridge-il-des-plaines-niles/,,
118251380,dermani MEDSPA¨ Alpharetta,34.04435578,-84.29321381,6480 North Point Pkwy #1100a,,Alpharetta,GA,30022,,(404) 885-8701,http://dermanimedspa.com/alpharetta/,,
118251379,dermani MEDSPA¨ Buckhead/Chastain,33.88945900,-84.38167000,4920 Roswell Rd #19,,Atlanta,GA,30342,,(404) 383-8453,http://dermanimedspa.com/buckhead-atlanta-chastain/,,
118251378,Dermani Peachtree Corners,33.98045567,-84.21901380,5165 Peachtree Pkwy Unit 230,,Peachtree Corners,GA,30092,,(404) 383-1108,http://www.dermanimedspa.com,,
118251515,Dermani- Roswell,34.06265581,-84.39721383,1133 Woodstock Rd Suite 140,,Roswell,GA,30075,,(770) 526-0908,http://www.dermanimedspa.com,,
118251516,Dermani- Snellville,33.86715549,-84.01531377,2050 Scenic Hwy N Suite F,,Snellville,GA,30078,,(678) 251-9290,http://www.dermanimedspa.com,,
118251463,Dermastar,40.74846676,-73.99301212,"352 7th ave , #807",,NY,NY,10001,,(917) 993-6998,,,
118250653,Dermatology Affiliates (Buckhead),33.84065544,-84.37181382,"3131 Maple Drive, Suite 102",,Atlanta,GA,30305,,(404) 816-7900,http://www.DermatologyAffiliates.com,,
118250654,Dermatology Affiliates (East Cobb),33.96645565,-84.40851383,"4939 Lower Roswell Road, Suite 104",,Marietta,GA,30068,,(404) 816-7900,http://www.dermatologyaffiliates.com,,
118250655,Dermatology Affiliates (Midtown),33.78625536,-84.41081383,"691 14th Street, Suite E",,Atlanta,GA,30318,,(404) 816-7900,http://www.dermatologyaffiliates.com,,
118251753,"Dermatology and Aesthetics Center of Utah: Amy V. Curtis, MD",40.92046704,-111.89631833,1222 Legacy Crossing Blvd #200,,Centerville,UT,84014,,(801) 298-3802,http://www.bountifuldermatology.com/,,
118250657,"Dermatology and Surgery Specialists of North Atlanta, PC (DESSNA)",33.96865565,-84.41281383,"4800 Olde Towne Parkway, Suite 250",,Marietta,GA,30068,,(770) 971-3376,http://www.dessna.com,,
118252787,"Dermatology Associates of Western Connecticut, New Milford",41.60616817,-73.40291203,120 Park Lane Rd.,,New Milford,CT,06776,,(860) 350-4152,http://www.dermwestconn.com,,
118252786,"Dermatology Associates of Western Connecticut, Newtown",41.41626786,-73.36781202,170 Mount Pleasant Road Suite 201,,Newtown,CT,06470,,(203) 792-4151,http://www.dermwestconn.com,,
118252788,"Dermatology Associates of Western Connecticut, Ridgefield",41.29026765,-73.49491204,10 South Street,,Ridgefield,CT,06877,,(203) 438-1101,http://www.dermwestconn.com,,
118252789,"Dermatology Associates of Western Connecticut, Southbury",41.47816796,-73.21371200,77 Main St. North suite 107,,Southbury,CT,06488,,(203) 264-3903,http://www.dermwestconn.com,,
118251386,Dermatology Care of Charlotte,35.04765742,-80.76761323,11835 Southmore Drive Suite 203,,Charlotte,NC,28277,,(704) 341-0090,http://www.dermcarecharlotte.com,,
118251178,Dermatology Consultants,33.60105505,-83.84913738,4151 Hospital Drive,,Covington,GA,30014,,(770) 784-0343,http://www.dermatologyconsultants.org,,
118251177,Dermatology Consultants,33.84345545,-84.42891383,"3280 Howell Mill Road, NW Suite 101",,Atlanta,GA,30327,,(404) 351-7546,http://www.dermatologyconsultants.org,,
118253056,Dermatology Group of Arkansas,34.57445665,-92.58531517,5 Medical Park Dr. Suite 200,,Benton,AR,72015,,(501) 776-3800,http://dermgroupar.com,,
118252900,"Dermatology Partners, Inc.",42.32466934,-71.25371167,"65 Walnut Street, Suite 480",,Wellesley,MA,02481,,(781) 431-7733,http://dermatologypartnersinc.com,,
118251607,"Dermatology Physicians, Inc.",40.06516564,-76.30421250,1613 Oregon Pike,,Lancaster,PA,17601,,(717) 824-3007,http://Www.dermphys.com,,
118251339,Dermatrition,33.80085538,-84.39221383,"1745 Peachtree St. NE Suite F, Studio 104",,Atlanta,GA,30309,,(404) 805-3059,http://ehealthgirl.com/,,
118251377,Dermatrition,33.80116700,-84.39192400,"1745 Peachtree St. NE, Suite F, Studio 104",,Atlanta,GA,30309,,(404) 805-3059,http://www.ehealthgirl.com,,
118253223,DermDox Dermatology Centers Bethlehem,40.66366624,-75.39141235,5325 Northgate Dr #205,,Bethlehem,PA,18017,,(610) 936-8050,http://dermdoxcenters.com,,
118253781,Dermesteitcs,38.79524293,-77.61043101,7504 Iron Bar Ln.,,Gainesville,VA,20155,,,http://www.dermestetics.com,,
118253782,Dermesteitcs,38.72882964,-77.79953278,147,,Warrenton,VA,20186,,,http://www.dermestetics.com,,
118253783,Dermestetics,38.88197500,-77.22948400,2672 J Avenir Pl,,Vienna,VA,22180,,,http://www.dermestetics.com,,
118253784,Dermestetics,38.93488878,-77.17656647,1400 Chain Bridge Road,,McLean,VA,22101,,,http://www.dermestetics.com,,
118253785,Dermestetics,38.88179307,-77.09121300,3000 Washington Blvd F,,Arlington,VA,22201,,,http://www.dermestetics.com,,
118252519,Dermsurgery Associates,29.60334850,-95.63201567,1415 Highway 6 C400,,Sugarland,TX,77478,,(281) 491-9278,http://www.dermsurgery.org/locations/sugar-land-texas,,
118251838,DermSurgery Associates,29.70695800,-95.46123200,6700 west loop south suite 500,,Houston,TX,77401,,(713) 791-9021,http://www.dermsurgery.org/,,
118251719,Des'Nu Esthetics,28.59201600,-81.37264100,"668 Cherry Street, Suite A",,Winter Park,FL,32789,,(407) 912-7445,http://www.desnuesthetics.com,,
